"","amount","duration","payments","status","frequency","region","inhab","mun499","mun1999","mun9999","mun10000","cities","ratio_urban","avg_salary","unempl95","unempl96","ratio_entr","crimes95","crimes96","gender","acc_m","age","avg_balance","avg_amtC","avg_amtW","remittance","cash_c","cash_w"
"451",68124,"12",5677,"0","Monthly","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,"M",10,39,37501.1660493827,10979.81,5105.09,34,29,73
"452",405780,"60",6763,"0","Monthly","south Moravia",145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,"M",23,46,31995.6585443038,5360.01,2600.42,120,67,90
"453",57360,"12",4780,"1","Monthly","central Bohemia",77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,"M",10,39,27610.5040160643,10192.21,5024.84,77,4,90
"454",289920,"48",6040,"0","Monthly","north Bohemia",133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,"F",10,53,64986.9655844156,19404.62,10128.25,16,3,82
"455",97392,"12",8116,"0","Monthly","north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,"M",13,37,55253.6128078818,13480.4,8113.92,38,49,86
"456",14028,"12",1169,"0","Monthly","south Moravia",107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,"F",22,51,57448.3057142857,8507.37,3031.27,80,42,120
"457",158184,"36",4394,"0","Monthly","east Bohemia",162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,"M",16,44,52628.7913265306,11955.85,7255.62,16,43,104
"458",23520,"12",1960,"0","Monthly","south Moravia",107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,"M",11,55,21759.1897142857,6249.51,2953.82,58,5,58
"459",473280,"60",7888,"1","Monthly","south Moravia",387570,0,0,0,1,1,100,9897,1.6,1.96,140,18721,18696,"F",8,30,44964.8726190476,8826.62,7900.53,13,35,74
"460",128544,"24",5356,"0","AfterTrans","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,"F",9,45,51192.2017391304,12938.44,5344.61,100,43,61
"461",204780,"60",3413,"0","Monthly","south Moravia",387570,0,0,0,1,1,100,9897,1.6,1.96,140,18721,18696,"M",6,44,65213.0137254902,19524.26,12992.42,16,41,70
"462",162576,"36",4516,"0","Monthly","north Bohemia",159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,"M",13,44,45365.2784688995,12321.96,4579.45,64,32,79
"463",128268,"36",3563,"0","Monthly","north Bohemia",159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,"M",5,54,63713.1101851852,12645.28,7560.65,16,23,43
"464",214596,"36",5961,"0","Monthly","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,"M",4,60,63789.80703125,26587.37,11533.26,32,1,54
"465",177804,"36",4939,"0","Monthly","central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,"F",14,26,53945.8450867052,12921.42,8671.95,15,42,87
"466",389136,"48",8107,"0","Monthly","south Moravia",107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,"M",11,30,55640.9337349398,25796.65,12794.22,15,2,95
"467",271584,"48",5658,"0","Monthly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"M",17,21,66368.9414141414,15820.08,10103.82,15,48,100
"468",94512,"12",7876,"1","Monthly","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,"M",21,44,34594.5546153846,17769.74,13072.06,9,2,141
"469",311232,"48",6484,"0","Monthly","north Moravia",127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,"F",18,51,73529.3159695817,19127.03,13568.18,15,79,134
"470",127200,"48",2650,"0","Monthly","north Bohemia",88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384,3620,"M",15,32,38370.172972973,8321.2,5084.55,66,27,69
"471",8616,"24",359,"0","Monthly","south Moravia",108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,"M",12,21,37305.1571428571,4637.48,3063.45,59,39,58
"472",360864,"48",7518,"1","Weekly","central Bohemia",77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,"F",12,19,44138.9177272727,13328.06,9903.02,12,49,114
"473",66432,"24",2768,"0","Monthly","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,"F",19,26,32738.7389671361,11733.17,5517.93,45,2,98
"474",78696,"36",2186,"0","Monthly","north Moravia",226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,"F",7,26,37644.3176165803,6487.14,2235.55,87,8,54
"475",197808,"24",8242,"0","Monthly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"F",4,34,67736.7275862069,26773.34,12885.56,30,1,45
"476",349392,"48",7279,"0","Monthly","south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,"M",21,43,68515.2964664311,16976.6,10402.84,46,74,122
"477",44940,"12",3745,"0","Weekly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"F",7,21,61940.0177631579,13352,9430.88,12,45,68
"478",44952,"24",1873,"0","Monthly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"M",14,27,49927.8972222222,13063.34,5867.91,63,40,84
"479",230400,"60",3840,"0","Monthly","north Moravia",228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,"M",14,36,68190.45,19251.77,8066.26,127,73,114
"480",107352,"36",2982,"0","Weekly","west Bohemia",67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,"F",17,57,57349.7879396985,14518.66,10567.52,35,54,78
"481",79344,"48",1653,"0","Monthly","west Bohemia",87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879,3198,"F",18,46,29862.1696078431,3705.69,2421.64,43,57,71
"482",260400,"60",4340,"1","Monthly","north Moravia",182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433,"F",18,47,33174.5448275862,14231.33,6605.43,68,43,88
"483",590820,"60",9847,"0","Monthly","south Moravia",387570,0,0,0,1,1,100,9897,1.6,1.96,140,18721,18696,"M",17,30,37909.6572727273,6513.67,3931.22,66,58,65
"484",68664,"24",2861,"0","Weekly","south Moravia",109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,"F",16,17,38762.1593103448,11296.24,7471.65,14,28,72
"485",153144,"36",4254,"0","Monthly","west Bohemia",67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,"M",18,28,54465.6870629371,15946.65,7332.44,78,59,106
"486",26208,"36",728,"0","Monthly","west Bohemia",45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,"F",4,24,26846.5038834951,4277.46,2351.16,28,23,34
"487",48096,"24",2004,"0","Weekly","north Bohemia",105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,"M",15,39,31486.5922651934,6277.92,3690.27,38,14,71
"488",89280,"12",7440,"0","Monthly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"M",8,49,50357.5537572254,23503.01,8461.91,49,2,76
"489",238716,"36",6631,"0","Weekly","east Bohemia",78955,50,24,8,1,9,59,9060,1.78,2.44,124,1655,1717,"M",16,33,59031.9986363636,21069.23,7765.79,65,2,93
"490",53472,"12",4456,"0","Weekly","central Bohemia",81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,"M",20,57,65723.1968468468,16622.17,11358.81,12,60,116
"491",168264,"36",4674,"0","Monthly","north Moravia",182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433,"M",6,47,26730.8693693694,15107.39,8370.71,30,1,40
"492",460980,"60",7683,"1","Monthly","central Bohemia",75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,"F",6,32,24349.2326732673,11260.1,5749.56,9,18,58
"493",59448,"24",2477,"0","Monthly","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,"M",16,39,26120.886440678,7176.32,4682.57,14,11,92
"494",63972,"36",1777,"1","AfterTrans","south Moravia",157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,"M",3,50,21967.0307692308,6196.11,4761.02,12,14,44
"495",541200,"60",9020,"1","Monthly","north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,"F",19,50,6690.54984802432,5260.55,2244.04,124,36,107
"496",219456,"48",4572,"0","Monthly","east Bohemia",112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,"F",3,37,63611.1678571429,15707.98,9666.43,13,1,36
"497",129312,"24",5388,"1","Monthly","central Bohemia",149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,"F",22,24,43747.9583690987,16009.24,9936.65,12,55,130
"499",12540,"12",1045,"0","Monthly","west Bohemia",67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,"F",20,57,47634.9398550725,7397.8,2504.51,96,45,83
"500",203940,"60",3399,"0","Monthly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"F",11,43,43275.0959731544,13016.52,5994.39,33,26,66
"501",385560,"60",6426,"1","Monthly","east Bohemia",102609,75,33,2,3,6,52,8187,4.83,5.45,94,2123,2134,"M",14,41,23113.3436708861,8721.8,8356.55,11,26,70
"502",24792,"24",1033,"0","Monthly","south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,"M",20,39,51849.8829059829,12727.96,4390.6,69,33,89
"503",265320,"36",7370,"1","Monthly","east Bohemia",105606,77,26,7,2,7,53,8254,2.79,3.76,97,2166,2325,"M",21,30,48288.8664864865,10433.18,8300.63,11,38,90
"504",30276,"12",2523,"0","Monthly","north Moravia",228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,"M",16,35,53878.8744525547,18218.32,7645.17,93,54,99
"505",19248,"12",1604,"0","Monthly","central Bohemia",75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,"M",14,33,36320.4646341463,9591.86,4897.1,34,32,72
"506",30276,"12",2523,"0","Monthly","north Moravia",228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,"M",16,35,56279.1284671533,18224.05,7625.9,93,54,99
"507",100128,"24",4172,"0","Monthly","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,"F",19,49,68942.872244898,14219.73,8142.04,42,60,110
"508",45768,"12",3814,"0","Monthly","north Moravia",138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,4063,4505,"M",14,53,61220.0587412587,18546.93,8132.36,87,63,109
"509",42840,"12",3570,"0","Monthly","north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,"M",8,60,35217.8377777778,5578.06,4853.05,12,23,58
"510",155760,"24",6490,"0","Monthly","north Bohemia",133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,"F",11,49,45722.2364705882,15169.29,9682.45,31,44,72
"511",130464,"48",2718,"0","Monthly","south Bohemia",93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,"M",22,23,52439.9275541796,14384.89,5077.96,129,54,108
"512",87528,"24",3647,"0","AfterTrans","north Moravia",148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,"M",12,46,58287.4759398496,11377.14,6350.75,12,4,67
"513",77544,"36",2154,"0","Monthly","central Bohemia",88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,"F",12,55,45833.5775147929,16037.24,9536.6,32,41,72
"514",49320,"36",1370,"0","Monthly","south Moravia",110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,"M",14,31,28553.8451428571,5653.79,2374.19,56,28,65
"515",24180,"60",403,"0","Monthly","north Bohemia",159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,"M",17,59,79272.0449799197,11793.35,3309.95,112,31,77
"516",116496,"24",4854,"0","Monthly","south Moravia",117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059,"M",22,39,38920.7579787234,15703.37,8922.66,12,1,107
"517",468060,"60",7801,"0","Weekly","east Bohemia",112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,"F",15,50,65889.6884259259,24827.52,8493.74,58,2,98
"518",293160,"60",4886,"0","Monthly","east Bohemia",139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,"F",17,19,55419.473015873,15854.69,12004.98,12,55,93
"519",465504,"48",9698,"1","Monthly","north Moravia",226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,"M",12,35,18703.692893401,7953.61,3115.95,91,32,50
"520",79824,"12",6652,"0","Weekly","central Bohemia",53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,"M",6,41,59206.5761538462,16807.63,10635.89,27,33,52
"521",106128,"36",2948,"0","Weekly","north Bohemia",159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,"M",11,19,42200.2335766423,9639.78,6016.84,12,9,70
"522",177504,"48",3698,"0","AfterTrans","south Bohemia",51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,"M",17,53,54444.4121546961,13569.01,9377.51,12,47,91
"523",247920,"48",5165,"0","Monthly","north Bohemia",125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323,5190,"F",13,55,59124.543814433,17287.24,11096.33,34,53,78
"525",267600,"48",5575,"0","Weekly","north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,"F",22,39,55270.814507772,12854.95,11163.66,11,58,91
"526",61320,"60",1022,"0","Monthly","south Moravia",124605,11,42,14,1,8,46,8772,4.69,4.98,126,2854,3158,"F",11,50,24398.9119318182,4460.03,1602.26,69,28,56
"527",218064,"48",4543,"0","Monthly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"F",8,53,52006.0240601504,13778.08,5847.61,42,5,47
"528",63576,"12",5298,"0","Monthly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"F",6,37,57357.942519685,11519.39,8661.85,9,4,60
"529",407952,"48",8499,"1","Monthly","south Bohemia",51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,"F",15,23,14818.46328125,3275.62,3093.3,3,38,60
"530",170448,"48",3551,"0","Monthly","north Moravia",228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,"F",15,54,42927.0422360248,11852.81,5790.58,34,29,71
"531",136368,"24",5682,"0","Monthly","west Bohemia",58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1089,1117,"M",8,28,50507.8006756757,16886.89,9685.61,30,36,62
"532",143676,"36",3991,"0","Weekly","south Moravia",157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,"M",14,45,51082.4880434783,12746.9,6236.87,67,40,51
"533",66696,"24",2779,"0","Monthly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"M",3,22,75595.6298387097,17677.08,11480.62,24,36,47
"534",152160,"60",2536,"0","Monthly","south Bohemia",74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003,1181,"F",21,49,24208.1058823529,7896.03,4498.63,38,5,80
"535",125472,"24",5228,"0","AfterTrans","south Bohemia",51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,"F",9,51,77371.2384615385,18495.67,11431.94,30,51,80
"536",35856,"24",1494,"0","Monthly","east Bohemia",162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,"F",17,30,55829.7029761905,11778.23,5507.77,34,30,75
"537",123300,"36",3425,"0","Weekly","north Bohemia",118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445,5471,"F",18,52,54359.8592592593,15537.81,10924.44,11,42,79
"538",504000,"60",8400,"0","Monthly","central Bohemia",75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,"M",22,26,26998.2618090452,4762.81,3915.5,40,62,64
"539",31260,"12",2605,"0","Monthly","north Bohemia",159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,"M",21,29,22276.5287958115,5181.56,3097.95,39,41,78
"540",23412,"12",1951,"0","Monthly","north Moravia",226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,"M",20,42,60391.8253658537,12870.04,5291.48,38,33,89
"541",566640,"60",9444,"0","Monthly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"F",10,25,37751.478,6210.75,3178.72,78,30,50
"542",176328,"36",4898,"0","Monthly","south Moravia",107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,"M",20,54,50484.1826241135,15187.13,4382.07,119,5,96
"543",64224,"24",2676,"0","Weekly","central Bohemia",77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,"M",14,60,40743.7390909091,7944.66,5938.9,26,23,35
"544",42384,"12",3532,"0","Monthly","north Bohemia",128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949,6872,"F",15,56,43748.836097561,10242.51,4863.19,59,41,78
"545",22104,"12",1842,"0","Monthly","north Bohemia",125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323,5190,"F",12,32,50942.9815286624,7079.06,2701.62,49,27,58
"546",57060,"12",4755,"0","Weekly","north Moravia",228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,"M",13,54,50740.8469387755,15672.91,6811.41,65,38,68
"547",37944,"36",1054,"0","Monthly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"F",19,31,67825.2893491124,13288.96,6643.14,11,31,85
"549",160656,"24",6694,"0","Monthly","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,"F",21,27,52846.7862222222,16083.23,10047.4,11,56,126
"550",374760,"60",6246,"0","Monthly","north Moravia",182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433,"M",15,46,54097.4738317757,19094.73,6535.04,75,5,82
"551",194160,"48",4045,"0","Monthly","south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,"F",17,52,28162.6845493562,5617.42,2227.17,103,42,61
"552",321240,"60",5354,"0","Monthly","south Bohemia",177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,"M",17,28,70888.9479166667,14695.57,9353.52,11,49,103
"553",153936,"24",6414,"0","Monthly","east Bohemia",105606,77,26,7,2,7,53,8254,2.79,3.76,97,2166,2325,"M",3,48,58962.9315068493,20705.11,12330.42,10,1,34
"554",156096,"36",4336,"0","Weekly","south Bohemia",103347,87,16,7,1,7,67,9104,1.51,2.07,123,2299,2354,"M",6,45,43870.5972222222,12371.04,6605.81,23,6,45
"555",428784,"48",8933,"0","Monthly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"M",14,61,19475.2421875,5216.19,2762.14,73,44,50
"556",93036,"12",7753,"0","Monthly","south Moravia",387570,0,0,0,1,1,100,9897,1.6,1.96,140,18721,18696,"F",14,17,55230.8172972973,16793.61,11428.91,10,2,98
"557",133800,"24",5575,"0","Monthly","central Bohemia",107870,84,29,6,1,6,58,8754,3.83,4.31,137,3804,3868,"M",13,56,45957.1355932203,13620.73,6902.88,48,40,65
"558",178500,"60",2975,"0","Monthly","north Moravia",182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433,"F",10,26,16895.416,3480.66,1764.14,56,33,41
"559",196224,"48",4088,"0","Monthly","north Moravia",127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,"M",5,47,75639.4723404255,25038.63,12859.71,21,1,38
"560",220440,"60",3674,"0","Weekly","east Bohemia",102609,75,33,2,3,6,52,8187,4.83,5.45,94,2123,2134,"F",21,42,38540.5657718121,11162.4,6962.57,26,33,61
"561",215040,"60",3584,"0","Monthly","west Bohemia",72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,"F",13,37,42151.2887417219,7782.58,6294.24,10,1,71
"562",52236,"36",1451,"0","Monthly","central Bohemia",81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,"M",14,59,40892.7189655172,3002.72,2381,30,39,57
"563",194280,"60",3238,"0","Monthly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"M",14,28,47123.975,13159.11,3738.73,89,25,68
"564",23328,"12",1944,"0","Monthly","east Bohemia",95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,"F",6,33,37711.8065934066,9431.3,5599.07,21,20,34
"565",272220,"60",4537,"0","Monthly","south Moravia",124605,11,42,14,1,8,46,8772,4.69,4.98,126,2854,3158,"F",11,57,48846.9921052632,9690.96,6110.11,55,38,57
"566",334620,"60",5577,"0","Monthly","east Bohemia",139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,"F",8,36,66271.9723404255,17570.34,10259.76,10,2,46
"567",40632,"12",3386,"0","Weekly","central Bohemia",107870,84,29,6,1,6,58,8754,3.83,4.31,137,3804,3868,"F",14,52,52229.7877358491,10717,2990.76,90,2,72
"568",49044,"12",4087,"0","Monthly","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,"F",5,44,37358.7436781609,12020.24,7144.31,21,19,32
"569",84288,"48",1756,"0","Monthly","west Bohemia",45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,"F",14,40,34672.0823129252,8439.13,3987.96,28,28,67
"570",157068,"36",4363,"0","Monthly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"F",8,26,52712.7909090909,13731.26,9785.63,18,21,31
"571",133848,"24",5577,"0","Monthly","north Bohemia",114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147,4166,"F",23,37,44806.2289017341,13258.2,9000.62,9,40,92
"572",22356,"36",621,"0","Monthly","central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,"M",10,58,22634.6432692308,3564.53,2214.49,25,23,36
"573",36204,"12",3017,"1","Monthly","east Bohemia",102609,75,33,2,3,6,52,8187,4.83,5.45,94,2123,2134,"M",15,60,26264.6010204082,4925.95,5160.11,8,4,84
"574",240528,"48",5011,"0","Monthly","east Bohemia",162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,"M",18,41,39089.1067114094,15804.13,9187.3,9,3,83
"575",279072,"48",5814,"0","Weekly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"M",20,29,42764.5489510489,14158.07,11038.82,8,43,70
"576",188532,"36",5237,"0","Monthly","north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,"F",21,22,64388.9876190476,18510.56,11974.81,9,57,116
"577",49488,"24",2062,"0","Monthly","north Moravia",161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980,4595,"F",7,56,45033.6643678161,10023.32,7258.99,8,8,37
"578",50976,"36",1416,"0","Monthly","east Bohemia",77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,"M",16,18,26454.2661458333,5883.57,2446.21,70,34,63
"579",41256,"12",3438,"0","Monthly","south Bohemia",51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,"M",22,59,66816.9943894389,25177.7,6851.5,115,5,110
"580",140880,"60",2348,"0","Monthly","south Bohemia",58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879,"M",8,40,41528.2180851064,12961.76,7184.64,20,19,38
"581",321360,"60",5356,"0","Monthly","west Bohemia",122603,25,21,6,2,8,80,8991,1.39,2.01,128,5198,5273,"M",19,23,53716.3014851485,18486.5,8271.34,32,8,106
"582",110736,"48",2307,"0","Weekly","south Bohemia",51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,"F",8,58,32514.3661538462,6419.6,3249.81,45,14,37
"583",110736,"48",2307,"0","Weekly","south Bohemia",51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,"F",8,58,34462.2284615385,6422.19,3215.66,45,14,37
"584",144960,"48",3020,"0","Monthly","central Bohemia",81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,"F",20,31,67525.0556074766,17286.31,10925.6,33,57,96
"585",339168,"48",7066,"0","Monthly","east Bohemia",112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,"F",9,56,33493.8875,4359.31,3791.96,22,35,29
"586",93888,"36",2608,"0","Weekly","central Bohemia",88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,"M",10,61,63682.5371257485,17058.98,9607.76,42,44,62
"587",104964,"12",8747,"0","Monthly","central Bohemia",77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,"M",21,31,38456.8943502825,9281.86,5170.32,33,36,79
"588",74352,"24",3098,"0","Monthly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"F",18,40,49900.9445026178,13409.53,8863.61,29,1,83
"589",191580,"60",3193,"0","Monthly","east Bohemia",121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839,"F",5,32,16424.428,2139.37,2001.15,28,24,20
"590",81144,"36",2254,"0","Monthly","north Moravia",228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,"F",9,53,63035.1336134454,18349.84,12926.1,19,37,47
"591",45720,"12",3810,"0","Monthly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"F",13,19,38910.1187919463,16210.62,6158.79,42,1,64
"592",140064,"24",5836,"0","Weekly","south Bohemia",51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,"F",22,47,67486.625257732,22319.06,10160.18,8,3,123
"593",130896,"24",5454,"0","Monthly","north Bohemia",85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,"F",19,43,36910.6925465839,4209.97,3065.33,28,49,58
"594",10944,"36",304,"0","Monthly","north Bohemia",125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323,5190,"M",21,46,23022.5955752212,2456.29,1084.96,82,46,69
"595",49872,"12",4156,"0","AfterTrans","north Moravia",148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,"F",22,31,56545.8989864865,12375.48,4429.85,119,53,94
"596",22260,"60",371,"0","Monthly","north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,"F",5,57,30607.0777777778,2767.63,1752.29,14,19,18
"597",136344,"24",5681,"0","Monthly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"F",21,34,34076.8592178771,5719.84,4119.31,31,50,70
"599",174960,"24",7290,"0","Monthly","east Bohemia",102609,75,33,2,3,6,52,8187,4.83,5.45,94,2123,2134,"F",22,20,65372.326,15795.36,10524.55,7,53,111
"600",43200,"24",1800,"0","Monthly","north Bohemia",159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,"F",10,49,39581.8504854369,7240.64,3296.94,19,19,48
"601",5148,"12",429,"0","Monthly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"F",14,35,40547.7888888889,11316.2,5448.45,23,23,59
"602",45456,"12",3788,"0","Monthly","central Bohemia",53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,"F",10,51,43457.5237113402,12119.81,6705.47,7,2,52
"603",140688,"48",2931,"0","Monthly","south Bohemia",93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,"M",13,56,45509.3833333333,11365.03,7576.19,7,27,61
