"","amount","duration","payments","status","frequency","region","inhab","mun499","mun1999","mun9999","mun10000","cities","ratio_urban","avg_salary","unempl95","unempl96","ratio_entr","crimes95","crimes96","gender","acc_m","age","avg_balance","avg_amtC","avg_amtW","remittance","cash_c","cash_w"
"415",30.5424,"48",63.63,"0","Monthly","north Moravia",28.5387,0,2,8,5,7,89.9,101.77,6.63,7.75,81,98.78,101.08,"F",11,33,42.3875661971831,114.0503,54.6492,72,41,70
"416",23.3424,"36",64.84,"0","Weekly","central Bohemia",14.9893,63,29,6,2,6,67.4,97.53,4.64,5.05,109,52.44,58.92,"M",8,38,49.418361637931,200.683,60.9967,106,4,70
"417",5.9448,"24",24.77,"1","Monthly","north Moravia",28.5387,0,2,8,5,7,89.9,101.77,6.63,7.75,81,98.78,101.08,"M",17,44,48.3288721014493,106.7757,87.9339,17,58,134
"418",7.4772,"36",20.77,"0","AfterTrans","south Moravia",15.7042,49,70,18,0,9,33.9,87.43,1.88,2.43,111,36.59,38.94,"M",12,36,22.6982177419355,65.9702,33.9535,44,4,76
"419",29.4384,"48",61.33,"0","Monthly","south Moravia",38.757,0,0,0,1,1,100,98.97,1.6,1.96,140,187.21,186.96,"F",18,30,66.0440058394161,179.5485,128.2528,18,79,141
"420",35.784,"48",74.55,"1","Monthly","south Moravia",38.757,0,0,0,1,1,100,98.97,1.6,1.96,140,187.21,186.96,"F",3,56,31.24149375,122.7092,83.3568,21,18,24
"421",36.9,"60",61.5,"0","Weekly","east Bohemia",16.258,83,26,5,1,6,72.8,95.38,1.51,1.81,111,60.79,54.1,"F",21,23,63.6692125,153.8091,62.2685,126,74,138
"422",21.0384,"48",43.83,"0","Monthly","north Moravia",28.5387,0,2,8,5,7,89.9,101.77,6.63,7.75,81,98.78,101.08,"F",16,41,47.845264893617,123.9769,77.1081,40,45,71
"423",1.8324,"12",15.27,"0","Monthly","south Moravia",10.8871,41,29,7,2,6,62.1,84.44,3.24,3.47,106,25.95,23.05,"F",14,46,29.4153005102041,110.2155,51.6252,40,33,91
"424",19.1088,"48",39.81,"0","Monthly","east Bohemia",10.2609,75,33,2,3,6,52,81.87,4.83,5.45,94,21.23,21.34,"M",13,34,32.8665937823834,93.0244,45.5389,17,37,108
"425",33.3648,"48",69.51,"1","Monthly","south Bohemia",17.7686,69,27,10,1,9,74.8,100.45,1.42,1.71,135,66.04,62.95,"F",10,21,49.7878561797753,129.0634,85.6202,61,55,99
"426",7.7808,"12",64.84,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"M",3,41,54.9013034722222,152.9644,97.5368,12,36,75
"427",3.3144,"12",27.62,"0","Monthly","north Moravia",28.5387,0,2,8,5,7,89.9,101.77,6.63,7.75,81,98.78,101.08,"F",6,17,24.6958871921182,54.0712,29.3115,67,28,62
"428",6.7608,"24",28.17,"0","Monthly","south Moravia",38.757,0,0,0,1,1,100,98.97,1.6,1.96,140,187.21,186.96,"F",6,34,23.76246,89.5403,58.4354,35,2,32
"429",4.1856,"48",8.72,"0","Monthly","south Moravia",38.757,0,0,0,1,1,100,98.97,1.6,1.96,140,187.21,186.96,"F",14,36,41.7137003921569,98.7883,29.7309,98,32,92
"430",9.24,"12",77,"0","Monthly","north Moravia",28.5387,0,2,8,5,7,89.9,101.77,6.63,7.75,81,98.78,101.08,"F",15,23,42.2006558035714,108.5468,54.83,68,45,76
"431",4.8312,"24",20.13,"0","Monthly","east Bohemia",10.2609,75,33,2,3,6,52,81.87,4.83,5.45,94,21.23,21.34,"M",16,38,32.6988761682243,65.0257,46.1906,46,27,75
"432",5.136,"12",42.8,"1","Monthly","south Moravia",11.7897,139,28,5,1,6,53.8,88.14,4.76,5.74,107,21.12,20.59,"F",12,51,47.4343204081633,173.6754,126.6826,11,54,101
"433",10.2876,"12",85.73,"0","Monthly","north Moravia",32.387,0,0,0,1,1,100,106.73,4.75,5.44,100,187.82,183.47,"M",15,55,39.8146109489051,95.6597,28.422,121,35,81
"434",30.06,"60",50.1,"0","Monthly","west Bohemia",6.7298,71,19,10,0,7,43.8,85.61,0.65,1.29,110,10.29,11.27,"F",13,33,48.7212764940239,158.5798,48.3295,90,3,92
"435",9.798,"60",16.33,"0","Monthly","west Bohemia",4.5714,52,10,5,1,6,55.6,88.43,2.82,3.6,113,8.18,8.88,"F",20,17,20.6684706563707,57.3596,24.398,81,44,97
"436",9.93,"60",16.55,"0","Monthly","south Moravia",10.8871,41,29,7,2,6,62.1,84.44,3.24,3.47,106,25.95,23.05,"F",22,24,35.9849703422053,100.3314,39.7205,84,40,101
"437",10.08,"24",42,"1","Monthly","east Bohemia",10.2609,75,33,2,3,6,52,81.87,4.83,5.45,94,21.23,21.34,"M",15,59,17.6753697183099,77.9735,27.4398,54,16,51
"438",11.604,"60",19.34,"0","Monthly","south Moravia",38.757,0,0,0,1,1,100,98.97,1.6,1.96,140,187.21,186.96,"F",7,57,25.9735286624204,56.8148,22.9029,56,26,51
"439",15.3504,"48",31.98,"0","Monthly","south Moravia",10.8871,41,29,7,2,6,62.1,84.44,3.24,3.47,106,25.95,23.05,"M",16,21,31.06145625,102.5046,43.1572,73,2,83
"440",7.6944,"12",64.12,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"F",17,40,48.7226555160142,157.0016,71.6943,92,59,96
"441",20.2848,"48",42.26,"0","Weekly","north Moravia",12.7369,31,32,13,2,7,51.2,83.69,4.73,5.88,107,37.36,28.07,"F",11,56,29.7652984375,128.5634,59.1831,63,6,67
"442",7.86,"24",32.75,"0","Monthly","east Bohemia",12.1947,37,28,7,3,11,70.5,85.41,2.51,2.97,131,34.96,38.39,"M",4,41,30.0198588709677,92.7027,61.5764,32,10,40
"443",5.712,"48",11.9,"0","Monthly","north Bohemia",10.5058,32,19,7,2,10,81,92.72,2.8,3.22,118,43.4,45.05,"M",9,39,48.0508903954802,49.9611,19.5113,58,34,53
"444",39.066,"60",65.11,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"F",10,19,68.0334464285714,195.0825,117.4644,40,61,95
"445",8.3628,"36",23.23,"0","Monthly","south Moravia",38.757,0,0,0,1,1,100,98.97,1.6,1.96,140,187.21,186.96,"F",7,19,26.1984171875,74.2627,42.4358,16,2,62
"446",8.3628,"36",23.23,"0","Monthly","south Moravia",38.757,0,0,0,1,1,100,98.97,1.6,1.96,140,187.21,186.96,"F",7,19,26.644303125,74.2686,42.3589,16,2,62
"447",6.8124,"12",56.77,"0","Monthly","north Moravia",32.387,0,0,0,1,1,100,106.73,4.75,5.44,100,187.82,183.47,"M",10,39,37.5011660493827,109.7981,51.0509,34,29,73
"448",40.578,"60",67.63,"0","Monthly","south Moravia",14.5688,22,41,13,2,5,40.7,85.44,1.29,1.86,109,27.19,29.06,"M",23,46,31.9956585443038,53.6001,26.0042,120,67,90
"449",5.736,"12",47.8,"1","Monthly","central Bohemia",7.7963,60,23,4,2,4,51.5,85.46,2.95,4.02,126,26.4,31.2,"M",10,39,27.6105040160643,101.9221,50.2484,77,4,90
"450",28.992,"48",60.4,"0","Monthly","north Bohemia",13.3777,24,17,7,3,11,84.7,87.05,5.75,7.61,116,46.5,48.59,"F",10,53,64.9869655844156,194.0462,101.2825,16,3,82
"451",9.7392,"12",81.16,"0","Monthly","north Moravia",28.5387,0,2,8,5,7,89.9,101.77,6.63,7.75,81,98.78,101.08,"M",13,37,55.2536128078818,134.804,81.1392,38,49,86
"452",1.4028,"12",11.69,"0","Monthly","south Moravia",10.7911,88,33,6,2,7,50.9,82.4,2.53,3.56,99,18.5,19.03,"F",22,51,57.4483057142857,85.0737,30.3127,80,42,120
"453",15.8184,"36",43.94,"0","Monthly","east Bohemia",16.258,83,26,5,1,6,72.8,95.38,1.51,1.81,111,60.79,54.1,"M",16,44,52.6287913265306,119.5585,72.5562,16,43,104
"454",2.352,"12",19.6,"0","Monthly","south Moravia",10.7911,88,33,6,2,7,50.9,82.4,2.53,3.56,99,18.5,19.03,"M",11,55,21.7591897142857,62.4951,29.5382,58,5,58
"455",47.328,"60",78.88,"1","Monthly","south Moravia",38.757,0,0,0,1,1,100,98.97,1.6,1.96,140,187.21,186.96,"F",8,30,44.9648726190476,88.2662,79.0053,13,35,74
"456",12.8544,"24",53.56,"0","AfterTrans","north Moravia",32.387,0,0,0,1,1,100,106.73,4.75,5.44,100,187.82,183.47,"F",9,45,51.1922017391304,129.3844,53.4461,100,43,61
"457",20.478,"60",34.13,"0","Monthly","south Moravia",38.757,0,0,0,1,1,100,98.97,1.6,1.96,140,187.21,186.96,"M",6,44,65.2130137254902,195.2426,129.9242,16,41,70
"458",16.2576,"36",45.16,"0","Monthly","north Bohemia",15.9617,29,19,8,1,9,85.2,91.98,3.33,4.28,131,57.96,61.32,"M",13,44,45.3652784688995,123.2196,45.7945,64,32,79
"459",12.8268,"36",35.63,"0","Monthly","north Bohemia",15.9617,29,19,8,1,9,85.2,91.98,3.33,4.28,131,57.96,61.32,"M",5,54,63.7131101851852,126.4528,75.6065,16,23,43
"460",21.4596,"36",59.61,"0","Monthly","north Moravia",32.387,0,0,0,1,1,100,106.73,4.75,5.44,100,187.82,183.47,"M",4,60,63.78980703125,265.8737,115.3326,32,1,54
"461",17.7804,"36",49.39,"0","Monthly","central Bohemia",9.5616,65,30,4,1,6,51.4,93.07,3.85,4.43,118,26.16,30.4,"F",14,26,53.9458450867052,129.2142,86.7195,15,42,87
"462",38.9136,"48",81.07,"0","Monthly","south Moravia",10.7911,88,33,6,2,7,50.9,82.4,2.53,3.56,99,18.5,19.03,"M",11,30,55.6409337349398,257.9665,127.9422,15,2,95
"463",27.1584,"48",56.58,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"M",17,21,66.3689414141414,158.2008,101.0382,15,48,100
"464",9.4512,"12",78.76,"1","Monthly","north Moravia",32.387,0,0,0,1,1,100,106.73,4.75,5.44,100,187.82,183.47,"M",21,44,34.5945546153846,177.6974,130.7206,9,2,141
"465",31.1232,"48",64.84,"0","Monthly","north Moravia",12.7369,31,32,13,2,7,51.2,83.69,4.73,5.88,107,37.36,28.07,"F",18,51,73.5293159695817,191.2703,135.6818,15,79,134
"466",12.72,"48",26.5,"0","Monthly","north Bohemia",8.8768,10,18,5,1,7,80.5,88.67,1.02,1.21,130,33.84,36.2,"M",15,32,38.370172972973,83.212,50.8455,66,27,69
"467",0.8616,"24",3.59,"0","Monthly","south Moravia",10.8871,41,29,7,2,6,62.1,84.44,3.24,3.47,106,25.95,23.05,"M",12,21,37.3051571428571,46.3748,30.6345,59,39,58
"468",36.0864,"48",75.18,"1","Weekly","central Bohemia",7.7963,60,23,4,2,4,51.5,85.46,2.95,4.02,126,26.4,31.2,"F",12,19,44.1389177272727,133.2806,99.0302,12,49,114
"469",6.6432,"24",27.68,"0","Monthly","west Bohemia",17.0449,0,0,0,1,1,100,107.87,2.64,3.09,131,60.41,62.61,"F",19,26,32.7387389671361,117.3317,55.1793,45,2,98
"470",7.8696,"36",21.86,"0","Monthly","north Moravia",22.6122,32,50,7,4,4,62.6,89.94,3.8,4.79,110,96.72,92.08,"F",7,26,37.6443176165803,64.8714,22.3555,87,8,54
"471",19.7808,"24",82.42,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"F",4,34,67.7367275862069,267.7334,128.8556,30,1,45
"472",34.9392,"48",72.79,"0","Monthly","south Moravia",16.1954,21,37,20,3,8,48,87.2,3.73,4.5,116,37.29,36.51,"M",21,43,68.5152964664311,169.766,104.0284,46,74,122
"473",4.494,"12",37.45,"0","Weekly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"F",7,21,61.9400177631579,133.52,94.3088,12,45,68
"474",4.4952,"24",18.73,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"M",14,27,49.9278972222222,130.6334,58.6791,63,40,84
"475",23.04,"60",38.4,"0","Monthly","north Moravia",22.8848,15,40,18,2,6,57.2,98.93,4.09,4.72,96,56.23,58.87,"M",14,36,68.19045,192.5177,80.6626,127,73,114
"476",10.7352,"36",29.82,"0","Weekly","west Bohemia",6.7298,71,19,10,0,7,43.8,85.61,0.65,1.29,110,10.29,11.27,"F",17,57,57.3497879396985,145.1866,105.6752,35,54,78
"477",7.9344,"48",16.53,"0","Monthly","west Bohemia",8.7419,21,11,4,3,9,85.5,86.24,1.79,2.66,102,28.79,31.98,"F",18,46,29.8621696078431,37.0569,24.2164,43,57,71
"478",26.04,"60",43.4,"1","Monthly","north Moravia",18.2027,17,49,12,2,7,56.4,87.46,3.33,3.74,90,43.55,44.33,"F",18,47,33.1745448275862,142.3133,66.0543,68,43,88
"479",59.082,"60",98.47,"0","Monthly","south Moravia",38.757,0,0,0,1,1,100,98.97,1.6,1.96,140,187.21,186.96,"M",17,30,37.9096572727273,65.1367,39.3122,66,58,65
"480",6.8664,"24",28.61,"0","Weekly","south Moravia",10.9164,98,16,6,1,4,63.6,87.57,3.38,3.95,96,22.12,24.71,"F",16,17,38.7621593103448,112.9624,74.7165,14,28,72
"481",15.3144,"36",42.54,"0","Monthly","west Bohemia",6.7298,71,19,10,0,7,43.8,85.61,0.65,1.29,110,10.29,11.27,"M",18,28,54.4656870629371,159.4665,73.3244,78,59,106
"482",2.6208,"36",7.28,"0","Monthly","west Bohemia",4.5714,52,10,5,1,6,55.6,88.43,2.82,3.6,113,8.18,8.88,"F",4,24,26.8465038834951,42.7746,23.5116,28,23,34
"483",4.8096,"24",20.04,"0","Weekly","north Bohemia",10.5058,32,19,7,2,10,81,92.72,2.8,3.22,118,43.4,45.05,"M",15,39,31.4865922651934,62.7792,36.9027,38,14,71
"484",8.928,"12",74.4,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"M",8,49,50.3575537572254,235.0301,84.6191,49,2,76
"485",23.8716,"36",66.31,"0","Weekly","east Bohemia",7.8955,50,24,8,1,9,59,90.6,1.78,2.44,124,16.55,17.17,"M",16,33,59.0319986363636,210.6923,77.6579,65,2,93
"486",5.3472,"12",44.56,"0","Weekly","central Bohemia",8.1344,61,23,4,2,6,55.3,88.99,3.39,3.97,149,29.87,24.87,"M",20,57,65.7231968468468,166.2217,113.5881,12,60,116
"487",16.8264,"36",46.74,"0","Monthly","north Moravia",18.2027,17,49,12,2,7,56.4,87.46,3.33,3.74,90,43.55,44.33,"M",6,47,26.7308693693694,151.0739,83.7071,30,1,40
"488",46.098,"60",76.83,"1","Monthly","central Bohemia",7.5232,55,26,4,1,5,41.7,89.8,1.95,2.21,111,28.24,28.13,"F",6,32,24.3492326732673,112.601,57.4956,9,18,58
"489",5.9448,"24",24.77,"0","Monthly","central Bohemia",7.5637,35,36,9,0,7,36.5,96.22,0.45,0.59,154,34.75,35.29,"M",16,39,26.120886440678,71.7632,46.8257,14,11,92
"490",6.3972,"36",17.77,"1","AfterTrans","south Moravia",15.7042,49,70,18,0,9,33.9,87.43,1.88,2.43,111,36.59,38.94,"M",3,50,21.9670307692308,61.9611,47.6102,12,14,44
"491",54.12,"60",90.2,"1","Monthly","north Moravia",28.5387,0,2,8,5,7,89.9,101.77,6.63,7.75,81,98.78,101.08,"F",19,50,6.69054984802432,52.6055,22.4404,124,36,107
"492",21.9456,"48",45.72,"0","Monthly","east Bohemia",11.2709,48,20,7,3,10,73.5,83.69,1.79,2.31,117,28.54,26.18,"F",3,37,63.6111678571429,157.0798,96.6643,13,1,36
"493",12.9312,"24",53.88,"1","Monthly","central Bohemia",14.9893,63,29,6,2,6,67.4,97.53,4.64,5.05,109,52.44,58.92,"F",22,24,43.7479583690987,160.0924,99.3665,12,55,130
"494",1.254,"12",10.45,"0","Monthly","west Bohemia",6.7298,71,19,10,0,7,43.8,85.61,0.65,1.29,110,10.29,11.27,"F",20,57,47.6349398550725,73.978,25.0451,96,45,83
"495",20.394,"60",33.99,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"F",11,43,43.2750959731544,130.1652,59.9439,33,26,66
"496",38.556,"60",64.26,"1","Monthly","east Bohemia",10.2609,75,33,2,3,6,52,81.87,4.83,5.45,94,21.23,21.34,"M",14,41,23.1133436708861,87.218,83.5655,11,26,70
"497",2.4792,"24",10.33,"0","Monthly","south Moravia",8.6513,38,36,5,1,5,50.5,82.88,3.79,4.52,110,15.62,14.6,"M",20,39,51.8498829059829,127.2796,43.906,69,33,89
"498",26.532,"36",73.7,"1","Monthly","east Bohemia",10.5606,77,26,7,2,7,53,82.54,2.79,3.76,97,21.66,23.25,"M",21,30,48.2888664864865,104.3318,83.0063,11,38,90
"499",3.0276,"12",25.23,"0","Monthly","north Moravia",22.8848,15,40,18,2,6,57.2,98.93,4.09,4.72,96,56.23,58.87,"M",16,35,53.8788744525547,182.1832,76.4517,93,54,99
"500",1.9248,"12",16.04,"0","Monthly","central Bohemia",7.5232,55,26,4,1,5,41.7,89.8,1.95,2.21,111,28.24,28.13,"M",14,33,36.3204646341463,95.9186,48.971,34,32,72
"501",3.0276,"12",25.23,"0","Monthly","north Moravia",22.8848,15,40,18,2,6,57.2,98.93,4.09,4.72,96,56.23,58.87,"M",16,35,56.2791284671533,182.2405,76.259,93,54,99
"502",10.0128,"24",41.72,"0","Monthly","north Moravia",32.387,0,0,0,1,1,100,106.73,4.75,5.44,100,187.82,183.47,"F",19,49,68.942872244898,142.1973,81.4204,42,60,110
"503",4.5768,"12",38.14,"0","Monthly","north Moravia",13.8032,67,30,4,2,5,64.6,88.19,5.38,5.66,99,40.63,45.05,"M",14,53,61.2200587412587,185.4693,81.3236,87,63,109
"504",4.284,"12",35.7,"0","Monthly","north Moravia",28.5387,0,2,8,5,7,89.9,101.77,6.63,7.75,81,98.78,101.08,"M",8,60,35.2178377777778,55.7806,48.5305,12,23,58
"505",15.576,"24",64.9,"0","Monthly","north Bohemia",13.3777,24,17,7,3,11,84.7,87.05,5.75,7.61,116,46.5,48.59,"F",11,49,45.7222364705882,151.6929,96.8245,31,44,72
"506",13.0464,"48",27.18,"0","Monthly","south Bohemia",9.3931,74,21,10,1,8,56.9,84.27,1.12,1.54,107,18.74,19.13,"M",22,23,52.4399275541796,143.8489,50.7796,129,54,108
"507",8.7528,"24",36.47,"0","AfterTrans","north Moravia",14.8545,8,35,12,3,4,53.5,89.09,4.01,5.56,113,34.6,35.9,"M",12,46,58.2874759398496,113.7714,63.5075,12,4,67
"508",7.7544,"36",21.54,"0","Monthly","central Bohemia",8.8884,80,26,6,2,5,46.7,85.07,1.67,1.85,132,21.59,26.74,"F",12,55,45.8335775147929,160.3724,95.366,32,41,72
"509",4.932,"36",13.7,"0","Monthly","south Moravia",11.0643,49,41,4,1,4,51.9,84.41,3.45,4.48,115,18.79,22.52,"M",14,31,28.5538451428571,56.5379,23.7419,56,28,65
"510",2.418,"60",4.03,"0","Monthly","north Bohemia",15.9617,29,19,8,1,9,85.2,91.98,3.33,4.28,131,57.96,61.32,"M",17,59,79.2720449799197,117.9335,33.0995,112,31,77
"511",11.6496,"24",48.54,"0","Monthly","south Moravia",11.7897,139,28,5,1,6,53.8,88.14,4.76,5.74,107,21.12,20.59,"M",22,39,38.9207579787234,157.0337,89.2266,12,1,107
"512",46.806,"60",78.01,"0","Weekly","east Bohemia",11.2709,48,20,7,3,10,73.5,83.69,1.79,2.31,117,28.54,26.18,"F",15,50,65.8896884259259,248.2752,84.9374,58,2,98
"513",29.316,"60",48.86,"0","Monthly","east Bohemia",13.9012,59,41,8,3,10,61.9,83.63,2.52,3.49,108,25.64,27.99,"F",17,19,55.419473015873,158.5469,120.0498,12,55,93
"514",46.5504,"48",96.98,"1","Monthly","north Moravia",22.6122,32,50,7,4,4,62.6,89.94,3.8,4.79,110,96.72,92.08,"M",12,35,18.703692893401,79.5361,31.1595,91,32,50
"515",7.9824,"12",66.52,"0","Weekly","central Bohemia",5.3921,61,22,1,1,2,41.3,85.98,2.77,3.26,123,15.97,18.75,"M",6,41,59.2065761538462,168.0763,106.3589,27,33,52
"516",10.6128,"36",29.48,"0","Weekly","north Bohemia",15.9617,29,19,8,1,9,85.2,91.98,3.33,4.28,131,57.96,61.32,"M",11,19,42.2002335766423,96.3978,60.1684,12,9,70
"517",17.7504,"48",36.98,"0","AfterTrans","south Bohemia",5.1428,50,11,3,1,4,52.7,84.02,3.13,3.98,120,9.99,10.99,"M",17,53,54.4444121546961,135.6901,93.7751,12,47,91
"518",24.792,"48",51.65,"0","Monthly","north Bohemia",12.5236,28,11,1,4,5,87.7,96.75,6.43,7.68,100,53.23,51.9,"F",13,55,59.124543814433,172.8724,110.9633,34,53,78
"519",26.76,"48",55.75,"0","Weekly","north Moravia",28.5387,0,2,8,5,7,89.9,101.77,6.63,7.75,81,98.78,101.08,"F",22,39,55.270814507772,128.5495,111.6366,11,58,91
"520",6.132,"60",10.22,"0","Monthly","south Moravia",12.4605,11,42,14,1,8,46,87.72,4.69,4.98,126,28.54,31.58,"F",11,50,24.3989119318182,44.6003,16.0226,69,28,56
"521",21.8064,"48",45.43,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"F",8,53,52.0060240601504,137.7808,58.4761,42,5,47
"522",6.3576,"12",52.98,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"F",6,37,57.357942519685,115.1939,86.6185,9,4,60
"523",40.7952,"48",84.99,"1","Monthly","south Bohemia",5.1428,50,11,3,1,4,52.7,84.02,3.13,3.98,120,9.99,10.99,"F",15,23,14.81846328125,32.7562,30.933,3,38,60
"524",17.0448,"48",35.51,"0","Monthly","north Moravia",22.8848,15,40,18,2,6,57.2,98.93,4.09,4.72,96,56.23,58.87,"F",15,54,42.9270422360248,118.5281,57.9058,34,29,71
"525",13.6368,"24",56.82,"0","Monthly","west Bohemia",5.84,65,16,4,1,6,52.4,86.2,1.1,1.25,100,10.89,11.17,"M",8,28,50.5078006756757,168.8689,96.8561,30,36,62
"526",14.3676,"36",39.91,"0","Weekly","south Moravia",15.7042,49,70,18,0,9,33.9,87.43,1.88,2.43,111,36.59,38.94,"M",14,45,51.0824880434783,127.469,62.3687,67,40,51
"527",6.6696,"24",27.79,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"M",3,22,75.5956298387097,176.7708,114.8062,24,36,47
"528",15.216,"60",25.36,"0","Monthly","south Bohemia",7.4062,99,15,4,2,7,61.4,81.14,2.38,2.62,119,10.03,11.81,"F",21,49,24.2081058823529,78.9603,44.9863,38,5,80
"529",12.5472,"24",52.28,"0","AfterTrans","south Bohemia",5.1428,50,11,3,1,4,52.7,84.02,3.13,3.98,120,9.99,10.99,"F",9,51,77.3712384615385,184.9567,114.3194,30,51,80
"530",3.5856,"24",14.94,"0","Monthly","east Bohemia",16.258,83,26,5,1,6,72.8,95.38,1.51,1.81,111,60.79,54.1,"F",17,30,55.8297029761905,117.7823,55.0777,34,30,75
"531",12.33,"36",34.25,"0","Weekly","north Bohemia",11.865,8,8,5,1,3,85.6,98.32,3.32,4.48,114,64.45,54.71,"F",18,52,54.3598592592593,155.3781,109.2444,11,42,79
"532",50.4,"60",84,"0","Monthly","central Bohemia",7.5232,55,26,4,1,5,41.7,89.8,1.95,2.21,111,28.24,28.13,"M",22,26,26.9982618090452,47.6281,39.155,40,62,64
"533",3.126,"12",26.05,"0","Monthly","north Bohemia",15.9617,29,19,8,1,9,85.2,91.98,3.33,4.28,131,57.96,61.32,"M",21,29,22.2765287958115,51.8156,30.9795,39,41,78
"534",2.3412,"12",19.51,"0","Monthly","north Moravia",22.6122,32,50,7,4,4,62.6,89.94,3.8,4.79,110,96.72,92.08,"M",20,42,60.3918253658537,128.7004,52.9148,38,33,89
"535",56.664,"60",94.44,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"F",10,25,37.751478,62.1075,31.7872,78,30,50
"536",17.6328,"36",48.98,"0","Monthly","south Moravia",10.7911,88,33,6,2,7,50.9,82.4,2.53,3.56,99,18.5,19.03,"M",20,54,50.4841826241135,151.8713,43.8207,119,5,96
"537",6.4224,"24",26.76,"0","Weekly","central Bohemia",7.7963,60,23,4,2,4,51.5,85.46,2.95,4.02,126,26.4,31.2,"M",14,60,40.7437390909091,79.4466,59.389,26,23,35
"538",4.2384,"12",35.32,"0","Monthly","north Bohemia",12.8118,9,16,6,3,8,85.3,93.17,6.49,7.07,97,69.49,68.72,"F",15,56,43.748836097561,102.4251,48.6319,59,41,78
"539",2.2104,"12",18.42,"0","Monthly","north Bohemia",12.5236,28,11,1,4,5,87.7,96.75,6.43,7.68,100,53.23,51.9,"F",12,32,50.9429815286624,70.7906,27.0162,49,27,58
"540",5.706,"12",47.55,"0","Weekly","north Moravia",22.8848,15,40,18,2,6,57.2,98.93,4.09,4.72,96,56.23,58.87,"M",13,54,50.7408469387755,156.7291,68.1141,65,38,68
"541",3.7944,"36",10.54,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"F",19,31,67.8252893491124,132.8896,66.4314,11,31,85
"542",16.0656,"24",66.94,"0","Monthly","central Bohemia",9.2084,55,29,4,3,5,46.7,101.24,0.56,0.54,141,38.1,43.16,"F",21,27,52.8467862222222,160.8323,100.474,11,56,126
"543",37.476,"60",62.46,"0","Monthly","north Moravia",18.2027,17,49,12,2,7,56.4,87.46,3.33,3.74,90,43.55,44.33,"M",15,46,54.0974738317757,190.9473,65.3504,75,5,82
"544",19.416,"48",40.45,"0","Monthly","south Moravia",16.1954,21,37,20,3,8,48,87.2,3.73,4.5,116,37.29,36.51,"F",17,52,28.1626845493562,56.1742,22.2717,103,42,61
"545",32.124,"60",53.54,"0","Monthly","south Bohemia",17.7686,69,27,10,1,9,74.8,100.45,1.42,1.71,135,66.04,62.95,"M",17,28,70.8889479166667,146.9557,93.5352,11,49,103
"546",15.3936,"24",64.14,"0","Monthly","east Bohemia",10.5606,77,26,7,2,7,53,82.54,2.79,3.76,97,21.66,23.25,"M",3,48,58.9629315068493,207.0511,123.3042,10,1,34
"547",15.6096,"36",43.36,"0","Weekly","south Bohemia",10.3347,87,16,7,1,7,67,91.04,1.51,2.07,123,22.99,23.54,"M",6,45,43.8705972222222,123.7104,66.0581,23,6,45
"548",42.8784,"48",89.33,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"M",14,61,19.4752421875,52.1619,27.6214,73,44,50
"549",9.3036,"12",77.53,"0","Monthly","south Moravia",38.757,0,0,0,1,1,100,98.97,1.6,1.96,140,187.21,186.96,"F",14,17,55.2308172972973,167.9361,114.2891,10,2,98
"550",13.38,"24",55.75,"0","Monthly","central Bohemia",10.787,84,29,6,1,6,58,87.54,3.83,4.31,137,38.04,38.68,"M",13,56,45.9571355932203,136.2073,69.0288,48,40,65
"551",17.85,"60",29.75,"0","Monthly","north Moravia",18.2027,17,49,12,2,7,56.4,87.46,3.33,3.74,90,43.55,44.33,"F",10,26,16.895416,34.8066,17.6414,56,33,41
"552",19.6224,"48",40.88,"0","Monthly","north Moravia",12.7369,31,32,13,2,7,51.2,83.69,4.73,5.88,107,37.36,28.07,"M",5,47,75.6394723404255,250.3863,128.5971,21,1,38
"553",22.044,"60",36.74,"0","Weekly","east Bohemia",10.2609,75,33,2,3,6,52,81.87,4.83,5.45,94,21.23,21.34,"F",21,42,38.5405657718121,111.624,69.6257,26,33,61
